,Date,HE,Area,MW
8615,12/28/2023,19,RTO,4391.652
8616,12/28/2023,20,RTO,4582.322
8617,12/28/2023,21,RTO,4660.686
8618,12/28/2023,22,RTO,4526.239
8619,12/28/2023,23,RTO,4228.921
8620,12/28/2023,24,RTO,3903.84
8621,12/29/2023,1,RTO,3836.468
8622,12/29/2023,2,RTO,3824.286
8623,12/29/2023,3,RTO,3642.933
8624,12/29/2023,4,RTO,3503.53
8625,12/29/2023,5,RTO,3529.37
8626,12/29/2023,6,RTO,3535.113
8627,12/29/2023,7,RTO,3430.64
8628,12/29/2023,8,RTO,3271.545
8629,12/29/2023,9,RTO,2912.934
8630,12/29/2023,10,RTO,2484.281
8631,12/29/2023,11,RTO,2209.321
8632,12/29/2023,12,RTO,2132.365
8633,12/29/2023,13,RTO,2336.943
8634,12/29/2023,14,RTO,2444.509
8635,12/29/2023,15,RTO,2295.836
8636,12/29/2023,16,RTO,2295.995
8637,12/29/2023,17,RTO,2283.245
8638,12/29/2023,18,RTO,2185.337
8639,12/29/2023,19,RTO,2547.367
8640,12/29/2023,20,RTO,3001.307
8641,12/29/2023,21,RTO,3045.744
8642,12/29/2023,22,RTO,3287.824
8643,12/29/2023,23,RTO,3359.306
8644,12/29/2023,24,RTO,3174.09
8645,12/30/2023,1,RTO,3091.959
8646,12/30/2023,2,RTO,2659.225
8647,12/30/2023,3,RTO,2324.204
8648,12/30/2023,4,RTO,2218.248
8649,12/30/2023,5,RTO,2009.012
8650,12/30/2023,6,RTO,2006.974
8651,12/30/2023,7,RTO,2074.125
8652,12/30/2023,8,RTO,2310.079
8653,12/30/2023,9,RTO,2402.658
8654,12/30/2023,10,RTO,2373.339
8655,12/30/2023,11,RTO,2593.873
8656,12/30/2023,12,RTO,2900.752
8657,12/30/2023,13,RTO,3306.845
8658,12/30/2023,14,RTO,3560.28
8659,12/30/2023,15,RTO,3632.923
8660,12/30/2023,16,RTO,3753.91
8661,12/30/2023,17,RTO,3728.972
8662,12/30/2023,18,RTO,3934.809
8663,12/30/2023,19,RTO,4351.411
8664,12/30/2023,20,RTO,4946.333
8665,12/30/2023,21,RTO,4983.224
8666,12/30/2023,22,RTO,4586.725
8667,12/30/2023,23,RTO,4377.585
8668,12/30/2023,24,RTO,4177.747
8669,12/31/2023,1,RTO,4139.862
8670,12/31/2023,2,RTO,3617.203
8671,12/31/2023,3,RTO,3512.921
8672,12/31/2023,4,RTO,4026.349
8673,12/31/2023,5,RTO,4123.4
8674,12/31/2023,6,RTO,3983.469
8675,12/31/2023,7,RTO,4046.232
8676,12/31/2023,8,RTO,3981.493
8677,12/31/2023,9,RTO,3995.975
8678,12/31/2023,10,RTO,3596.328
8679,12/31/2023,11,RTO,3340.994
8680,12/31/2023,12,RTO,3456.321
8681,12/31/2023,13,RTO,3684.786
8682,12/31/2023,14,RTO,3982.028
8683,12/31/2023,15,RTO,4291.477
8684,12/31/2023,16,RTO,4654.238
8685,12/31/2023,17,RTO,4613.232
8686,12/31/2023,18,RTO,4568.417
8687,12/31/2023,19,RTO,4356.15
8688,12/31/2023,20,RTO,4591.283
8689,12/31/2023,21,RTO,4592.245
8690,12/31/2023,22,RTO,4693.718
8691,12/31/2023,23,RTO,4775.728
8692,12/31/2023,24,RTO,4359.011
8693,1/1/2024,1,RTO,4069.089
8694,1/1/2024,2,RTO,3812.72
8695,1/1/2024,3,RTO,3718.43
8696,1/1/2024,4,RTO,3693.836
8697,1/1/2024,5,RTO,3541.292
8698,1/1/2024,6,RTO,3301.265
8699,1/1/2024,8,RTO,2949.459
8700,1/1/2024,9,RTO,2477.299
8701,1/1/2024,10,RTO,2152.679
8702,1/1/2024,11,RTO,2028.846
8703,1/1/2024,12,RTO,1741.261
8704,1/1/2024,13,RTO,1574.093
8705,1/1/2024,14,RTO,1655.371
8706,1/1/2024,15,RTO,1845.861
8707,1/1/2024,16,RTO,1966.728
8708,1/1/2024,17,RTO,2036.685
8709,1/1/2024,18,RTO,1932.084
8710,1/1/2024,20,RTO,2168.154
8711,1/1/2024,21,RTO,2308.678
8712,1/1/2024,22,RTO,2372.175
8713,1/1/2024,23,RTO,2535.172
8714,1/1/2024,24,RTO,3028.108
8715,1/2/2024,1,RTO,3474.038
8716,1/2/2024,2,RTO,4028.262
8717,1/2/2024,3,RTO,4342.199
8718,1/2/2024,4,RTO,4282.446
8719,1/2/2024,5,RTO,4620.116
8720,1/2/2024,6,RTO,4912.435
8721,1/2/2024,7,RTO,5121.241
8722,1/2/2024,8,RTO,5573.586
8723,1/2/2024,9,RTO,5752.833
8724,1/2/2024,10,RTO,5840.817
8725,1/2/2024,11,RTO,6257.994
8726,1/2/2024,12,RTO,6907.436
8727,1/2/2024,13,RTO,7386.41
8728,1/2/2024,14,RTO,7286.42
8729,1/2/2024,15,RTO,6983.961
8730,1/2/2024,16,RTO,6748.742
8731,1/2/2024,17,RTO,5922.467
8732,1/2/2024,18,RTO,5496.442
8733,1/2/2024,19,RTO,5292.302
8734,1/2/2024,20,RTO,5329.941
8735,1/2/2024,21,RTO,5550.993
8736,1/2/2024,22,RTO,5114.464
8737,1/2/2024,23,RTO,4654.709
8738,1/2/2024,24,RTO,4062.033
8739,1/3/2024,1,RTO,3608.836
8740,1/3/2024,2,RTO,3240.772
8741,1/3/2024,3,RTO,2704.423
8742,1/3/2024,4,RTO,2532.99
8743,1/3/2024,5,RTO,2401.846
8744,1/3/2024,7,RTO,1879.023
8745,1/3/2024,8,RTO,1621.549
8746,1/3/2024,9,RTO,1559.647
8747,1/3/2024,10,RTO,1402.363
8748,1/3/2024,11,RTO,1106.997
8749,1/3/2024,12,RTO,946.554
8750,1/3/2024,13,RTO,997.453
8751,1/3/2024,14,RTO,1356.178
8752,1/3/2024,15,RTO,1511.889
8753,1/3/2024,16,RTO,1389.796
8754,1/3/2024,17,RTO,1358.79
8755,1/3/2024,18,RTO,1387.879
8756,1/3/2024,19,RTO,1484.448
8757,1/3/2024,20,RTO,1694.787
8758,1/3/2024,21,RTO,1879.807
8759,1/3/2024,22,RTO,2068.883
8760,1/3/2024,23,RTO,2192.289
8761,1/3/2024,24,RTO,2226.431
8762,1/4/2024,1,RTO,2252.567
8763,1/4/2024,2,RTO,1995.115
8764,1/4/2024,3,RTO,1651.731
8765,1/4/2024,4,RTO,1974.092
8766,1/4/2024,5,RTO,2152.993
8767,1/4/2024,6,RTO,1772.963
8768,1/4/2024,7,RTO,1559.323
8769,1/4/2024,8,RTO,1648.337
8770,1/4/2024,9,RTO,1810.943
8771,1/4/2024,10,RTO,1820.502
8772,1/4/2024,11,RTO,1733.498
8773,1/4/2024,12,RTO,1701.383
8774,1/4/2024,13,RTO,1647.741
8775,1/4/2024,14,RTO,1626.73
8776,1/4/2024,15,RTO,1528.326
8777,1/4/2024,16,RTO,1427.618
8778,1/4/2024,17,RTO,1355.02
8779,1/4/2024,18,RTO,1373.171
8780,1/4/2024,19,RTO,1369.94
8781,1/4/2024,20,RTO,1374.141
8782,1/4/2024,21,RTO,1473.647
8783,1/4/2024,22,RTO,1431.689
8784,1/4/2024,23,RTO,1414.128
8785,1/4/2024,24,RTO,1451.669
8786,1/5/2024,1,RTO,1588.713
8787,1/5/2024,2,RTO,1704.356
8788,1/5/2024,3,RTO,1800.902
8789,1/5/2024,4,RTO,2045.057
8790,1/5/2024,5,RTO,2591.081
8791,1/5/2024,6,RTO,2867.642
8792,1/5/2024,7,RTO,2671.174
8793,1/5/2024,8,RTO,2316.459
8794,1/5/2024,9,RTO,2078.046
8795,1/5/2024,10,RTO,1628.676
8796,1/5/2024,11,RTO,972.267
8797,1/5/2024,12,RTO,666.068
8798,1/5/2024,13,RTO,537.057
8799,1/5/2024,14,RTO,770.275
8800,1/5/2024,15,RTO,1022.033
8801,1/5/2024,16,RTO,474.82
8802,1/5/2024,17,RTO,727.632
8803,1/5/2024,18,RTO,1760.02
8804,1/5/2024,19,RTO,2503.679
8805,1/5/2024,20,RTO,2858.934
8806,1/5/2024,21,RTO,2583.201
8807,1/5/2024,22,RTO,2153.107
8808,1/5/2024,23,RTO,2031.387
8809,1/5/2024,24,RTO,2181.838
8810,1/6/2024,1,RTO,2185.706
8811,1/6/2024,2,RTO,2154.612
8812,1/6/2024,3,RTO,1994.061
8813,1/6/2024,4,RTO,1974.31
8814,1/6/2024,5,RTO,1745.023
8815,1/6/2024,6,RTO,1528.595
8816,1/6/2024,7,RTO,1670.106
8817,1/6/2024,8,RTO,1762.32
8818,1/6/2024,9,RTO,1530.264
8819,1/6/2024,10,RTO,1533.028
8820,1/6/2024,12,RTO,1546.187
8821,1/6/2024,13,RTO,1511.396
8822,1/6/2024,14,RTO,1508.157
8823,1/6/2024,15,RTO,1371.636
8824,1/6/2024,16,RTO,1369.613
8825,1/6/2024,17,RTO,1113.136
8826,1/6/2024,18,RTO,866.507
8827,1/6/2024,19,RTO,796.711
8828,1/6/2024,20,RTO,760.821
8829,1/6/2024,21,RTO,878.082
8830,1/6/2024,22,RTO,928.306
8831,1/6/2024,23,RTO,959.031
8832,1/6/2024,24,RTO,1086.525
8833,1/7/2024,1,RTO,1485.462
8834,1/7/2024,2,RTO,1838.867
8835,1/7/2024,3,RTO,2046.656
8836,1/7/2024,4,RTO,2353.529
8837,1/7/2024,5,RTO,2773.736
8838,1/7/2024,6,RTO,3238.936
8839,1/7/2024,7,RTO,3679.299
8840,1/7/2024,8,RTO,3918.534
8841,1/7/2024,9,RTO,4121.269
8842,1/7/2024,10,RTO,4147.814
8843,1/7/2024,11,RTO,4010.024
8844,1/7/2024,12,RTO,4033.79
8845,1/7/2024,13,RTO,4305.145
8846,1/7/2024,14,RTO,4434.579
8847,1/7/2024,15,RTO,4403.708
8848,1/7/2024,16,RTO,4344.203
8849,1/7/2024,17,RTO,4691.283
8850,1/7/2024,18,RTO,4333.548
8851,1/7/2024,19,RTO,3021.303
8852,1/7/2024,20,RTO,2482.442
8853,1/7/2024,21,RTO,2334.564
8854,1/7/2024,22,RTO,1924.292
8855,1/7/2024,23,RTO,1798.509
8856,1/7/2024,24,RTO,1831.803
8857,1/8/2024,1,RTO,1774.465
8858,1/8/2024,2,RTO,1645.377
8859,1/8/2024,3,RTO,1498.851
8860,1/8/2024,4,RTO,1544.282
8861,1/8/2024,5,RTO,1619.784
8862,1/8/2024,6,RTO,1776.987
8863,1/8/2024,7,RTO,2130.619
8864,1/8/2024,8,RTO,2496.472
8865,1/8/2024,9,RTO,3376.422
8866,1/8/2024,10,RTO,4149.553
8867,1/8/2024,11,RTO,4501.231
8868,1/8/2024,12,RTO,4480.747
8869,1/8/2024,13,RTO,3875.617
8870,1/8/2024,14,RTO,2957.049
8871,1/8/2024,15,RTO,2805.122
8872,1/8/2024,16,RTO,3693.543
8873,1/8/2024,17,RTO,4840.894
8874,1/8/2024,18,RTO,6106.186
8875,1/8/2024,19,RTO,7460.685
8876,1/8/2024,20,RTO,8345.124
8877,1/8/2024,21,RTO,8648.527
8878,1/8/2024,22,RTO,8404.162
8879,1/8/2024,23,RTO,7822.008
8880,1/8/2024,24,RTO,7621.137
8881,1/9/2024,1,RTO,8280.953
8882,1/9/2024,2,RTO,8307.551
8883,1/9/2024,3,RTO,8584.142
8884,1/9/2024,4,RTO,9163.029
8885,1/9/2024,5,RTO,9121.865
8886,1/9/2024,6,RTO,9099.11
8887,1/9/2024,7,RTO,9437.893
8888,1/9/2024,8,RTO,9599.463
8889,1/9/2024,9,RTO,9131.668
8890,1/9/2024,10,RTO,8599.88
8891,1/9/2024,11,RTO,7884.508
8892,1/9/2024,12,RTO,6644.951
8893,1/9/2024,13,RTO,5849.847
8894,1/9/2024,14,RTO,5488.18
8895,1/9/2024,15,RTO,5262.392
8896,1/9/2024,16,RTO,5964.809
8897,1/9/2024,17,RTO,6691.487
8898,1/9/2024,18,RTO,7317.773
8899,1/9/2024,19,RTO,7408.757
8900,1/9/2024,20,RTO,7992.755
8901,1/9/2024,21,RTO,8786.676
8902,1/9/2024,22,RTO,9036.727
8903,1/9/2024,23,RTO,9076.555
8904,1/9/2024,24,RTO,9212.102
8905,1/10/2024,1,RTO,9607.078
8906,1/10/2024,2,RTO,9684.313
8907,1/10/2024,3,RTO,9568.897
8908,1/10/2024,4,RTO,9426.142
8909,1/10/2024,5,RTO,9241.962
8910,1/10/2024,6,RTO,9029.609
8911,1/10/2024,7,RTO,8550.207
8912,1/10/2024,8,RTO,8326.229
8913,1/10/2024,9,RTO,7740.559
8914,1/10/2024,10,RTO,6873.328
8915,1/10/2024,11,RTO,6136.588
8916,1/10/2024,12,RTO,5517.391
8917,1/10/2024,13,RTO,5699.232
8918,1/10/2024,14,RTO,6191.425
8919,1/10/2024,15,RTO,6512.333
8920,1/10/2024,16,RTO,5893.669
8921,1/10/2024,17,RTO,4935.939
8922,1/10/2024,18,RTO,5141.992
8923,1/10/2024,19,RTO,6054.357
8924,1/10/2024,20,RTO,6786.188
8925,1/10/2024,21,RTO,7108.959
8926,1/10/2024,22,RTO,6600.485
8927,1/10/2024,23,RTO,6819.336
8928,1/10/2024,24,RTO,6805.328
8929,1/11/2024,1,RTO,6089.929
8930,1/11/2024,2,RTO,5660.393
8931,1/11/2024,3,RTO,6087.908
8932,1/11/2024,4,RTO,6809.88
8933,1/11/2024,5,RTO,7250.973
8934,1/11/2024,6,RTO,7904.992
8935,1/11/2024,7,RTO,7827.972
8936,1/11/2024,8,RTO,7786.28
8937,1/11/2024,9,RTO,7836.143
8938,1/11/2024,10,RTO,7524.295
8939,1/11/2024,11,RTO,6457.012
8940,1/11/2024,12,RTO,5384.331
8941,1/11/2024,13,RTO,4076.163
8942,1/11/2024,14,RTO,3882.551
8943,1/11/2024,15,RTO,3525.157
8944,1/11/2024,16,RTO,2958.918
8945,1/11/2024,17,RTO,2304.857
8946,1/11/2024,18,RTO,1823.293
8947,1/11/2024,19,RTO,1670.528
8948,1/11/2024,20,RTO,1852.31
8949,1/11/2024,21,RTO,2523.711
8950,1/11/2024,22,RTO,3224.718
8951,1/11/2024,23,RTO,3788.579
8952,1/11/2024,24,RTO,4808.093
8953,1/12/2024,1,RTO,5559.934
8954,1/12/2024,2,RTO,5544.7
8955,1/12/2024,3,RTO,6135.366
8956,1/12/2024,4,RTO,6330.249
8957,1/12/2024,5,RTO,7261.313
8958,1/12/2024,6,RTO,7687.774
8959,1/12/2024,7,RTO,7888.217
8960,1/12/2024,8,RTO,8661.062
8961,1/12/2024,9,RTO,8511.516
8962,1/12/2024,10,RTO,7963.759
8963,1/12/2024,11,RTO,7713.74
8964,1/12/2024,12,RTO,7570.077
8965,1/12/2024,13,RTO,6847.93
8966,1/12/2024,14,RTO,6511.736
8967,1/12/2024,15,RTO,6412.397
8968,1/12/2024,16,RTO,6546.611
8969,1/12/2024,17,RTO,6751.077
8970,1/12/2024,18,RTO,7045.676
8971,1/12/2024,19,RTO,8071.426
8972,1/12/2024,20,RTO,9137.684
8973,1/12/2024,21,RTO,9241.025
8974,1/12/2024,22,RTO,8800.994
8975,1/12/2024,23,RTO,8099.858
8976,1/12/2024,24,RTO,8237.14
8977,1/13/2024,1,RTO,8415.653
8978,1/13/2024,2,RTO,8579.455
8979,1/13/2024,3,RTO,8624.987
8980,1/13/2024,4,RTO,8663.064
8981,1/13/2024,5,RTO,8880.066
8982,1/13/2024,6,RTO,9037.685
8983,1/13/2024,7,RTO,9210.796
8984,1/13/2024,8,RTO,9232.588
8985,1/13/2024,9,RTO,9386.56
8986,1/13/2024,10,RTO,9507.861
8987,1/13/2024,11,RTO,9580.248
8988,1/13/2024,12,RTO,9541.614
8989,1/13/2024,13,RTO,9517.9
8990,1/13/2024,14,RTO,9404.949
8991,1/13/2024,15,RTO,9426.376
8992,1/13/2024,16,RTO,9417.504
8993,1/13/2024,17,RTO,9407.429
8994,1/13/2024,18,RTO,9438.764
8995,1/13/2024,19,RTO,9236.608
8996,1/13/2024,20,RTO,9220.464
8997,1/13/2024,21,RTO,9240.496
8998,1/13/2024,22,RTO,9181.666
8999,1/13/2024,23,RTO,9121.535
9000,1/13/2024,24,RTO,9060.633
9001,1/14/2024,1,RTO,8934.958
9002,1/14/2024,2,RTO,8780.818
9003,1/14/2024,3,RTO,8587.227
9004,1/14/2024,4,RTO,8385.547
9005,1/14/2024,5,RTO,8230.609
9006,1/14/2024,6,RTO,8176.132
9007,1/14/2024,7,RTO,8056.709
9008,1/14/2024,8,RTO,7828.653
9009,1/14/2024,9,RTO,7602.354
9010,1/14/2024,10,RTO,7535.564
9011,1/14/2024,11,RTO,7415.592
9012,1/14/2024,12,RTO,7173.867
9013,1/14/2024,13,RTO,7008.293
9014,1/14/2024,14,RTO,6593.218
9015,1/14/2024,15,RTO,6537.279
9016,1/14/2024,16,RTO,7013.709
9017,1/14/2024,17,RTO,6766.953
9018,1/14/2024,18,RTO,5729.546
9019,1/14/2024,19,RTO,4407.582
9020,1/14/2024,20,RTO,3615.038
9021,1/14/2024,21,RTO,3195.326
9022,1/14/2024,22,RTO,2954.702
9023,1/14/2024,23,RTO,2528.302
9024,1/14/2024,24,RTO,2774.92
9025,1/15/2024,1,RTO,3144.155
9026,1/15/2024,2,RTO,3143.051
9027,1/15/2024,3,RTO,3116.139
9028,1/15/2024,4,RTO,2799.886
9029,1/15/2024,5,RTO,2515.127
9030,1/15/2024,6,RTO,2129.809
9031,1/15/2024,7,RTO,1773.58
9032,1/15/2024,8,RTO,1369.607
9033,1/15/2024,9,RTO,1347.552
9034,1/15/2024,10,RTO,1169.445
9035,1/15/2024,11,RTO,971.162
9036,1/15/2024,12,RTO,894.318
9037,1/15/2024,13,RTO,1107.566
9038,1/15/2024,14,RTO,912.209
9039,1/15/2024,15,RTO,699.025
9040,1/15/2024,16,RTO,1039.157
9041,1/15/2024,17,RTO,1426.594
9042,1/15/2024,18,RTO,1628.365
9043,1/15/2024,19,RTO,1421.571
9044,1/15/2024,20,RTO,1585.242
9045,1/15/2024,21,RTO,2094.554
9046,1/15/2024,22,RTO,2214.36
9047,1/15/2024,23,RTO,2376.417
9048,1/15/2024,24,RTO,2680.504
9049,1/16/2024,1,RTO,3476.111
9050,1/16/2024,2,RTO,3766.457
9051,1/16/2024,3,RTO,3858.592
9052,1/16/2024,4,RTO,4114.259
9053,1/16/2024,5,RTO,4362.218
9054,1/16/2024,7,RTO,4469.967
9055,1/16/2024,8,RTO,4246.945
9056,1/16/2024,9,RTO,4188.997
9057,1/16/2024,10,RTO,4691.824
9058,1/16/2024,11,RTO,5398.392
9059,1/16/2024,12,RTO,5315.603
9060,1/16/2024,13,RTO,5895.089
9061,1/16/2024,14,RTO,6485.267
9062,1/16/2024,15,RTO,6792.981
9063,1/16/2024,16,RTO,7080.645
9064,1/16/2024,17,RTO,7328.559
9065,1/16/2024,18,RTO,7379.263
9066,1/16/2024,19,RTO,7632.631
9067,1/16/2024,20,RTO,7872.043
9068,1/16/2024,21,RTO,8070.804
9069,1/16/2024,22,RTO,8268.765
9070,1/16/2024,23,RTO,8300.57
9071,1/16/2024,24,RTO,8172.794
9072,1/17/2024,1,RTO,8015.171
9073,1/17/2024,2,RTO,7912.22
9074,1/17/2024,3,RTO,7827.576
9075,1/17/2024,4,RTO,7809.668
9076,1/17/2024,5,RTO,7629.449
9077,1/17/2024,6,RTO,7436.668
9078,1/17/2024,7,RTO,7511.172
9079,1/17/2024,8,RTO,7647.522
9080,1/17/2024,9,RTO,7718.0
9081,1/17/2024,10,RTO,7658.816
9082,1/17/2024,11,RTO,7420.528
9083,1/17/2024,12,RTO,7322.128
9084,1/17/2024,13,RTO,7509.087
9085,1/17/2024,14,RTO,7178.045
9086,1/17/2024,15,RTO,7189.824
9087,1/17/2024,16,RTO,6785.702
9088,1/17/2024,17,RTO,6286.512
9089,1/17/2024,18,RTO,5414.992
9090,1/17/2024,19,RTO,4666.049
9091,1/17/2024,20,RTO,4231.632
9092,1/17/2024,21,RTO,4398.611
9093,1/17/2024,22,RTO,4632.271
9094,1/17/2024,23,RTO,4786.942
9095,1/17/2024,24,RTO,5063.034
9096,1/18/2024,1,RTO,4992.241
9097,1/18/2024,2,RTO,4529.365
9098,1/18/2024,3,RTO,3937.117
9099,1/18/2024,4,RTO,3274.232
9100,1/18/2024,5,RTO,2809.94
9101,1/18/2024,6,RTO,2341.955
9102,1/18/2024,7,RTO,1938.217
9103,1/18/2024,8,RTO,1767.366
9104,1/18/2024,9,RTO,1658.98
9105,1/18/2024,10,RTO,1131.522
9106,1/18/2024,11,RTO,836.524
9107,1/18/2024,12,RTO,727.442
9108,1/18/2024,13,RTO,866.455
9109,1/18/2024,14,RTO,903.831
9110,1/18/2024,15,RTO,801.407
9111,1/18/2024,16,RTO,805.108
9112,1/18/2024,17,RTO,808.59
9113,1/18/2024,18,RTO,844.409
9114,1/18/2024,19,RTO,1143.347
9115,1/18/2024,20,RTO,1499.964
9116,1/18/2024,21,RTO,1717.326
9117,1/18/2024,22,RTO,1971.049
9118,1/18/2024,23,RTO,2280.885
9119,1/18/2024,24,RTO,2821.638
9120,1/19/2024,1,RTO,3349.896
9121,1/19/2024,2,RTO,3914.145
9122,1/19/2024,3,RTO,4497.963
9123,1/19/2024,4,RTO,5114.439
9124,1/19/2024,5,RTO,5494.648
9125,1/19/2024,6,RTO,5817.025
9126,1/19/2024,7,RTO,6061.987
9127,1/19/2024,8,RTO,6153.802
9128,1/19/2024,9,RTO,6122.856
9129,1/19/2024,10,RTO,6261.158
9130,1/19/2024,11,RTO,6252.26
9131,1/19/2024,12,RTO,6596.209
9132,1/19/2024,13,RTO,7019.363
9133,1/19/2024,14,RTO,7455.489
9134,1/19/2024,15,RTO,7509.368
9135,1/19/2024,16,RTO,7550.481
9136,1/19/2024,17,RTO,7472.913
9137,1/19/2024,18,RTO,7352.76
9138,1/19/2024,19,RTO,7251.199
9139,1/19/2024,20,RTO,7480.871
9140,1/19/2024,21,RTO,7414.823
9141,1/19/2024,22,RTO,7561.892
9142,1/19/2024,23,RTO,7271.505
9143,1/19/2024,24,RTO,6897.64
9144,1/20/2024,1,RTO,6660.361
9145,1/20/2024,2,RTO,6583.509
9146,1/20/2024,3,RTO,6480.707
9147,1/20/2024,4,RTO,6385.477
9148,1/20/2024,5,RTO,5985.602
9149,1/20/2024,6,RTO,5835.154
9150,1/20/2024,7,RTO,5855.323
9151,1/20/2024,8,RTO,5783.746
9152,1/20/2024,9,RTO,5672.878
9153,1/20/2024,10,RTO,5585.001
9154,1/20/2024,11,RTO,4839.253
9155,1/20/2024,12,RTO,4260.999
9156,1/20/2024,13,RTO,3914.607
9157,1/20/2024,14,RTO,3913.773
9158,1/20/2024,15,RTO,4028.77
9159,1/20/2024,16,RTO,4151.4
9160,1/20/2024,17,RTO,4155.284
9161,1/20/2024,18,RTO,3864.65
9162,1/20/2024,19,RTO,3952.951
9163,1/20/2024,20,RTO,4345.336
9164,1/20/2024,21,RTO,4357.545
9165,1/20/2024,22,RTO,4110.109
9166,1/20/2024,23,RTO,3746.706
9167,1/20/2024,24,RTO,3366.489
9168,1/21/2024,1,RTO,2926.327
9169,1/21/2024,2,RTO,2534.997
9170,1/21/2024,3,RTO,2303.07
9171,1/21/2024,4,RTO,2335.727
9172,1/21/2024,5,RTO,2093.892
9173,1/21/2024,6,RTO,2088.215
9174,1/21/2024,7,RTO,2268.047
9175,1/21/2024,8,RTO,2551.344
9176,1/21/2024,9,RTO,3524.325
9177,1/21/2024,10,RTO,4350.389
9178,1/21/2024,11,RTO,4486.174
9179,1/21/2024,12,RTO,4521.485
9180,1/21/2024,13,RTO,4843.024
9181,1/21/2024,14,RTO,5155.308
9182,1/21/2024,15,RTO,5221.952
9183,1/21/2024,16,RTO,5155.373
9184,1/21/2024,17,RTO,5094.986
9185,1/21/2024,18,RTO,5278.666
9186,1/21/2024,19,RTO,5975.989
9187,1/21/2024,20,RTO,6451.658
9188,1/21/2024,21,RTO,6794.155
9189,1/21/2024,22,RTO,7101.666
9190,1/21/2024,23,RTO,7165.745
9191,1/21/2024,24,RTO,6955.923
9192,1/22/2024,1,RTO,7107.882
9193,1/22/2024,2,RTO,6920.406
9194,1/22/2024,3,RTO,6919.132
9195,1/22/2024,4,RTO,7009.341
9196,1/22/2024,5,RTO,7161.105
9197,1/22/2024,6,RTO,7019.355
9198,1/22/2024,7,RTO,6470.851
9199,1/22/2024,8,RTO,6458.0
9200,1/22/2024,9,RTO,6483.505
9201,1/22/2024,10,RTO,6317.154
9202,1/22/2024,11,RTO,6103.156
9203,1/22/2024,12,RTO,6260.4
9204,1/22/2024,13,RTO,6265.552
9205,1/22/2024,14,RTO,6145.133
9206,1/22/2024,15,RTO,5606.826
9207,1/22/2024,16,RTO,4621.741
9208,1/22/2024,17,RTO,3829.45
9209,1/22/2024,18,RTO,3914.99
9210,1/22/2024,19,RTO,4508.573
9211,1/22/2024,20,RTO,5167.142
9212,1/22/2024,21,RTO,5501.936
9213,1/22/2024,22,RTO,5252.54
9214,1/22/2024,23,RTO,4905.709
9215,1/22/2024,24,RTO,4267.297
9216,1/23/2024,1,RTO,3759.048
9217,1/23/2024,2,RTO,2765.718
9218,1/23/2024,3,RTO,2431.757
9219,1/23/2024,4,RTO,2277.402
9220,1/23/2024,5,RTO,2371.533
9221,1/23/2024,6,RTO,2178.746
9222,1/23/2024,8,RTO,3194.568
9223,1/23/2024,9,RTO,3095.367
9224,1/23/2024,10,RTO,3043.285
9225,1/23/2024,11,RTO,3005.45
9226,1/23/2024,12,RTO,2756.751
9227,1/23/2024,13,RTO,2343.783
9228,1/23/2024,14,RTO,2148.489
9229,1/23/2024,15,RTO,1795.465
9230,1/23/2024,16,RTO,1553.443
9231,1/23/2024,17,RTO,1382.005
9232,1/23/2024,18,RTO,1139.964
9233,1/23/2024,19,RTO,1013.688
9234,1/23/2024,20,RTO,1062.711
9235,1/23/2024,21,RTO,1056.995
9236,1/23/2024,22,RTO,1041.377
9237,1/23/2024,23,RTO,1162.008
9238,1/23/2024,24,RTO,1107.045
9239,1/24/2024,1,RTO,1170.595
9240,1/24/2024,2,RTO,1235.24
9241,1/24/2024,3,RTO,1349.124
9242,1/24/2024,4,RTO,1560.627
9243,1/24/2024,5,RTO,1873.21
9244,1/24/2024,6,RTO,2216.908
9245,1/24/2024,7,RTO,2230.896
9246,1/24/2024,8,RTO,2649.149
9247,1/24/2024,9,RTO,2888.941
9248,1/24/2024,10,RTO,3113.643
9249,1/24/2024,11,RTO,2919.044
9250,1/24/2024,12,RTO,2946.385
9251,1/24/2024,13,RTO,2880.429
9252,1/24/2024,14,RTO,2548.303
9253,1/24/2024,15,RTO,2544.415
9254,1/24/2024,16,RTO,2396.22
9255,1/24/2024,17,RTO,2452.313
9256,1/24/2024,18,RTO,2452.518
9257,1/24/2024,19,RTO,2616.691
9258,1/24/2024,20,RTO,2593.702
9259,1/24/2024,21,RTO,2545.203
9260,1/24/2024,22,RTO,2409.609
9261,1/24/2024,23,RTO,2028.737
9262,1/24/2024,24,RTO,1588.835
9263,1/25/2024,1,RTO,1441.298
9264,1/25/2024,2,RTO,1373.114
9265,1/25/2024,3,RTO,1408.277
9266,1/25/2024,4,RTO,1474.422
9267,1/25/2024,5,RTO,1486.818
9268,1/25/2024,6,RTO,1518.812
9269,1/25/2024,7,RTO,1594.769
9270,1/25/2024,8,RTO,1340.346
9271,1/25/2024,9,RTO,1066.685
9272,1/25/2024,10,RTO,894.109
9273,1/25/2024,11,RTO,1005.686
9274,1/25/2024,12,RTO,903.561
9275,1/25/2024,13,RTO,526.253
9276,1/25/2024,14,RTO,321.208
9277,1/25/2024,15,RTO,613.199
9278,1/25/2024,16,RTO,973.489
9279,1/25/2024,17,RTO,1167.512
9280,1/25/2024,18,RTO,1450.464
9281,1/25/2024,19,RTO,2513.889
