,Date,HE,MW
8890,1/10/2024,9,7718.748
8891,1/10/2024,10,7274.551
8892,1/10/2024,11,6804.202
8893,1/10/2024,12,6421.357
8894,1/10/2024,13,6165.776
8895,1/10/2024,14,5823.478
8896,1/10/2024,15,5457.349
8897,1/10/2024,16,5056.169
8898,1/10/2024,17,4960.806
8899,1/10/2024,18,5290.273
8900,1/10/2024,19,5803.062
8901,1/10/2024,20,6089.647
8902,1/10/2024,21,6272.465
8903,1/10/2024,22,6331.991
8904,1/10/2024,23,6360.114
8905,1/10/2024,24,6302.095
8906,1/11/2024,1,6229.311
8907,1/11/2024,2,6256.636
8908,1/11/2024,3,6441.39
8909,1/11/2024,4,6696.998
8910,1/11/2024,5,6892.634
8911,1/11/2024,6,6958.287
8912,1/11/2024,7,6934.35
8913,1/11/2024,8,6763.381
8914,1/11/2024,9,6411.977
8915,1/11/2024,10,5877.171
8916,1/11/2024,11,5120.353
8917,1/11/2024,12,4547.492
8918,1/11/2024,13,4097.558
8919,1/11/2024,14,3586.924
8920,1/11/2024,15,3089.004
8921,1/11/2024,16,2626.672
8922,1/11/2024,17,2268.275
8923,1/11/2024,18,2091.575
8924,1/11/2024,19,2264.612
8925,1/11/2024,20,2573.318
8926,1/11/2024,21,2907.427
8927,1/11/2024,22,3420.969
8928,1/11/2024,23,4083.068
8929,1/11/2024,24,4642.875
8930,1/12/2024,1,5443.473
8931,1/12/2024,2,5877.358
8932,1/12/2024,3,6330.772
8933,1/12/2024,4,6622.651
8934,1/12/2024,5,6891.063
8935,1/12/2024,6,7216.778
8936,1/12/2024,7,7559.642
8937,1/12/2024,8,7777.465
8938,1/12/2024,9,7762.621
8939,1/12/2024,10,7637.493
8940,1/12/2024,11,7406.736
8941,1/12/2024,12,7166.713
8942,1/12/2024,13,6888.762
8943,1/12/2024,14,6416.061
8944,1/12/2024,15,5887.816
8945,1/12/2024,16,5348.843
8946,1/12/2024,17,5290.424
8947,1/12/2024,18,5952.708
8948,1/12/2024,19,6606.364
8949,1/12/2024,20,7085.347
8950,1/12/2024,21,7340.654
8951,1/12/2024,22,7359.553
8952,1/12/2024,23,7414.702
8953,1/12/2024,24,7524.469
8954,1/13/2024,1,7515.297
8955,1/13/2024,2,7581.789
8956,1/13/2024,3,7770.432
8957,1/13/2024,4,7999.003
8958,1/13/2024,5,8232.764
8959,1/13/2024,6,8425.493
8960,1/13/2024,7,8613.932
8961,1/13/2024,8,8722.114
8962,1/13/2024,9,8822.107
8963,1/13/2024,10,8939.124
8964,1/13/2024,11,8945.596
8965,1/13/2024,12,8957.507
8966,1/13/2024,13,8914.739
8967,1/13/2024,14,8753.834
8968,1/13/2024,15,8771.933
8969,1/13/2024,16,8778.646
8970,1/13/2024,17,8757.27
8971,1/13/2024,18,8769.911
8972,1/13/2024,19,8898.87
8973,1/13/2024,20,8914.833
8974,1/13/2024,21,8916.432
8975,1/13/2024,22,8936.925
8976,1/13/2024,23,8916.742
8977,1/13/2024,24,8861.425
8978,1/14/2024,1,8978.335
8979,1/14/2024,2,8939.769
8980,1/14/2024,3,8890.321
8981,1/14/2024,4,8823.393
8982,1/14/2024,5,8714.785
8983,1/14/2024,6,8659.555
8984,1/14/2024,7,8573.045
8985,1/14/2024,8,8464.642
8986,1/14/2024,9,8373.18
8987,1/14/2024,10,8330.628
8988,1/14/2024,11,8171.083
8989,1/14/2024,12,7959.064
8990,1/14/2024,13,7518.448
8991,1/14/2024,14,6619.144
8992,1/14/2024,15,5928.663
8993,1/14/2024,16,5922.553
8994,1/14/2024,17,6258.423
8995,1/14/2024,18,6438.756
8996,1/14/2024,19,6318.627
8997,1/14/2024,20,5639.68
8998,1/14/2024,21,4793.303
8999,1/14/2024,22,4092.717
9000,1/14/2024,23,3669.293
9001,1/14/2024,24,3395.612
9002,1/15/2024,1,3240.529
9003,1/15/2024,2,3099.546
9004,1/15/2024,3,3007.125
9005,1/15/2024,4,2904.132
9006,1/15/2024,5,2669.548
9007,1/15/2024,6,2445.677
9008,1/15/2024,7,2247.086
9009,1/15/2024,8,2043.834
9010,1/15/2024,9,1846.397
9011,1/15/2024,10,1695.283
9012,1/15/2024,11,1576.252
9013,1/15/2024,12,1492.821
9014,1/15/2024,13,1559.502
9015,1/15/2024,14,1719.565
9016,1/15/2024,15,1758.191
9017,1/15/2024,16,1742.084
9018,1/15/2024,17,1764.09
9019,1/15/2024,18,1913.016
9020,1/15/2024,19,2320.914
9021,1/15/2024,20,2754.995
9022,1/15/2024,21,3124.417
9023,1/15/2024,22,3456.92
9024,1/15/2024,23,3766.852
9025,1/15/2024,24,3940.919
9026,1/16/2024,1,3894.497
9027,1/16/2024,2,4147.728
9028,1/16/2024,3,4400.903
9029,1/16/2024,4,4540.38
9030,1/16/2024,5,4682.113
9031,1/16/2024,6,4870.445
9032,1/16/2024,7,5081.903
9033,1/16/2024,8,5334.378
9034,1/16/2024,9,5591.823
9035,1/16/2024,10,5854.285
9036,1/16/2024,11,6113.593
9037,1/16/2024,12,6452.76
9038,1/16/2024,13,6706.245
9039,1/16/2024,14,6755.43
9040,1/16/2024,15,6715.203
9041,1/16/2024,16,6572.761
9042,1/16/2024,17,6445.365
9043,1/16/2024,18,6530.734
9044,1/16/2024,19,6858.32
9045,1/16/2024,20,7138.591
9046,1/16/2024,21,7343.58
9047,1/16/2024,23,7501.373
9048,1/16/2024,24,7436.824
9049,1/17/2024,1,7425.138
9050,1/17/2024,2,7396.86
9051,1/17/2024,3,7374.331
9052,1/17/2024,4,7313.009
9053,1/17/2024,5,7219.485
9054,1/17/2024,7,7213.426
9055,1/17/2024,8,7253.064
9056,1/17/2024,9,7178.361
9057,1/17/2024,10,7151.945
9058,1/17/2024,11,7147.797
9059,1/17/2024,12,7101.286
9060,1/17/2024,13,6985.481
9061,1/17/2024,14,6779.758
9062,1/17/2024,15,6568.444
9063,1/17/2024,16,6136.985
9064,1/17/2024,17,5512.515
9065,1/17/2024,18,4977.498
9066,1/17/2024,19,4678.77
9067,1/17/2024,20,4517.038
9068,1/17/2024,21,4350.364
9069,1/17/2024,22,4132.211
9070,1/17/2024,23,4009.67
9071,1/17/2024,24,3914.159
9072,1/18/2024,1,4085.93
9073,1/18/2024,2,3716.362
9074,1/18/2024,3,3323.461
9075,1/18/2024,4,2991.973
9076,1/18/2024,5,2701.191
9077,1/18/2024,6,2444.734
9078,1/18/2024,7,2195.764
9079,1/18/2024,8,1922.593
9080,1/18/2024,9,1530.611
9081,1/18/2024,10,1181.789
9082,1/18/2024,11,927.929
9083,1/18/2024,12,786.564
9084,1/18/2024,13,746.306
9085,1/18/2024,14,725.388
9086,1/18/2024,15,713.402
9087,1/18/2024,16,813.189
9088,1/18/2024,17,1116.052
9089,1/18/2024,18,1470.833
9090,1/18/2024,19,1755.873
9091,1/18/2024,20,1892.091
9092,1/18/2024,21,1991.028
9093,1/18/2024,22,2225.164
9094,1/18/2024,23,2565.927
9095,1/18/2024,24,2907.462
9096,1/19/2024,1,3061.297
9097,1/19/2024,2,3523.774
9098,1/19/2024,3,4098.752
9099,1/19/2024,4,4673.811
9100,1/19/2024,5,5101.784
9101,1/19/2024,6,5404.359
9102,1/19/2024,7,5597.379
9103,1/19/2024,8,5677.103
9104,1/19/2024,9,5725.269
9105,1/19/2024,10,5844.695
9106,1/19/2024,11,5988.077
9107,1/19/2024,12,6227.241
9108,1/19/2024,13,6447.922
9109,1/19/2024,14,6579.15
9110,1/19/2024,15,6644.418
9111,1/19/2024,16,6598.344
9112,1/19/2024,17,6519.098
9113,1/19/2024,18,6500.99
9114,1/19/2024,19,6614.285
9115,1/19/2024,20,6612.732
9116,1/19/2024,21,6566.563
9117,1/19/2024,22,6508.826
9118,1/19/2024,23,6381.456
9119,1/19/2024,24,6214.919
9120,1/20/2024,1,6108.614
9121,1/20/2024,2,6003.225
9122,1/20/2024,3,5910.303
9123,1/20/2024,4,5859.854
9124,1/20/2024,5,5748.907
9125,1/20/2024,6,5667.316
9126,1/20/2024,7,5691.401
9127,1/20/2024,8,5732.913
9128,1/20/2024,9,5509.89
9129,1/20/2024,10,5099.33
9130,1/20/2024,11,4739.392
9131,1/20/2024,12,4564.042
9132,1/20/2024,13,4501.868
9133,1/20/2024,14,4398.953
9134,1/20/2024,15,4330.292
9135,1/20/2024,16,4310.986
9136,1/20/2024,17,4409.062
9137,1/20/2024,18,4668.458
9138,1/20/2024,19,4851.332
9139,1/20/2024,20,4720.489
9140,1/20/2024,21,4486.121
9141,1/20/2024,22,4195.124
9142,1/20/2024,23,3850.81
9143,1/20/2024,24,3505.217
9144,1/21/2024,1,3056.903
9145,1/21/2024,2,2808.869
9146,1/21/2024,3,2641.732
9147,1/21/2024,4,2499.838
9148,1/21/2024,5,2422.319
9149,1/21/2024,6,2515.945
9150,1/21/2024,7,2893.812
9151,1/21/2024,8,3518.455
9152,1/21/2024,9,4105.83
9153,1/21/2024,10,4195.201
9154,1/21/2024,11,3989.82
9155,1/21/2024,12,3925.35
9156,1/21/2024,13,3987.083
9157,1/21/2024,14,4140.881
9158,1/21/2024,15,4305.707
9159,1/21/2024,16,4491.664
9160,1/21/2024,17,4849.412
9161,1/21/2024,18,5449.245
9162,1/21/2024,19,6051.951
9163,1/21/2024,20,6352.937
9164,1/21/2024,21,6477.026
9165,1/21/2024,22,6511.185
9166,1/21/2024,23,6533.637
9167,1/21/2024,24,6571.984
9168,1/22/2024,1,6537.856
9169,1/22/2024,2,6505.854
9170,1/22/2024,3,6468.324
9171,1/22/2024,4,6379.911
9172,1/22/2024,5,6251.043
9173,1/22/2024,6,6201.604
9174,1/22/2024,7,6225.627
9175,1/22/2024,8,6252.34
9176,1/22/2024,9,6176.478
9177,1/22/2024,10,5893.291
9178,1/22/2024,11,5563.574
9179,1/22/2024,12,5412.706
9180,1/22/2024,13,5264.025
9181,1/22/2024,14,5065.853
9182,1/22/2024,15,4789.975
9183,1/22/2024,16,4550.78
9184,1/22/2024,17,4431.749
9185,1/22/2024,18,4362.758
9186,1/22/2024,19,4429.8
9187,1/22/2024,20,4423.309
9188,1/22/2024,21,4351.613
9189,1/22/2024,22,4181.491
9190,1/22/2024,23,3841.765
9191,1/22/2024,24,3389.37
9192,1/23/2024,1,2617.946
9193,1/23/2024,2,2200.76
9194,1/23/2024,3,1852.124
9195,1/23/2024,4,1600.615
9196,1/23/2024,5,1368.363
9197,1/23/2024,6,1207.6
9198,1/23/2024,7,1171.999
9199,1/23/2024,8,1187.022
9200,1/23/2024,9,1225.368
9201,1/23/2024,10,1219.719
9202,1/23/2024,11,1207.526
9203,1/23/2024,12,1280.091
9204,1/23/2024,13,1331.183
9205,1/23/2024,14,1290.414
9206,1/23/2024,15,1194.377
9207,1/23/2024,16,1116.738
9208,1/23/2024,17,1040.238
9209,1/23/2024,18,1010.468
9210,1/23/2024,19,1063.044
9211,1/23/2024,20,1103.804
9212,1/23/2024,21,1119.507
9213,1/23/2024,22,1139.344
9214,1/23/2024,23,1170.555
9215,1/23/2024,24,1212.643
9216,1/24/2024,1,1233.359
9217,1/24/2024,2,1312.38
9218,1/24/2024,3,1498.25
9219,1/24/2024,4,1708.846
9220,1/24/2024,5,1935.532
9221,1/24/2024,6,2188.93
9222,1/24/2024,8,2420.601
9223,1/24/2024,9,2504.999
9224,1/24/2024,10,2522.505
9225,1/24/2024,11,2403.707
9226,1/24/2024,12,2206.122
9227,1/24/2024,13,2005.176
9228,1/24/2024,14,1924.407
9229,1/24/2024,15,1934.339
9230,1/24/2024,16,2055.523
9231,1/24/2024,17,2223.917
9232,1/24/2024,18,2347.768
9233,1/24/2024,19,2345.246
9234,1/24/2024,20,2262.367
9235,1/24/2024,21,2174.889
9236,1/24/2024,22,2120.898
9237,1/24/2024,23,2095.695
9238,1/24/2024,24,2044.404
9239,1/25/2024,1,1463.296
9240,1/25/2024,2,1338.274
9241,1/25/2024,3,1240.344
9242,1/25/2024,4,1179.551
9243,1/25/2024,5,1142.126
9244,1/25/2024,6,1164.802
9245,1/25/2024,7,1177.202
9246,1/25/2024,8,1164.33
9247,1/25/2024,9,1156.03
9248,1/25/2024,10,1127.919
9249,1/25/2024,11,1155.893
9250,1/25/2024,12,1233.783
9251,1/25/2024,13,1369.715
9252,1/25/2024,14,1650.013
9253,1/25/2024,15,2010.821
9254,1/25/2024,16,2544.237
9255,1/25/2024,17,3245.241
9256,1/25/2024,18,3967.059
9257,1/25/2024,19,4296.894
9258,1/25/2024,20,4322.142
9259,1/25/2024,21,4229.275
9260,1/25/2024,22,4210.086
9261,1/25/2024,23,4304.539
9262,1/25/2024,24,4542.278
9263,1/26/2024,1,2789.252
9264,1/26/2024,2,3166.243
9265,1/26/2024,3,3377.55
9266,1/26/2024,4,3531.308
9267,1/26/2024,5,3610.794
9268,1/26/2024,6,3532.017
9269,1/26/2024,7,3201.505
9270,1/26/2024,8,2785.842
9271,1/26/2024,9,2468.626
9272,1/26/2024,10,2222.856
9273,1/26/2024,11,2038.25
9274,1/26/2024,12,1935.932
9275,1/26/2024,13,1861.159
9276,1/26/2024,14,1727.664
9277,1/26/2024,15,1589.371
9278,1/26/2024,16,1463.632
9279,1/26/2024,17,1423.707
9280,1/26/2024,18,1423.93
9281,1/26/2024,19,1300.923
9282,1/26/2024,20,1183.523
9283,1/26/2024,21,1090.05
9284,1/26/2024,22,983.167
9285,1/26/2024,23,895.209
9286,1/26/2024,24,858.523
9287,1/27/2024,1,740.608
9288,1/27/2024,2,747.932
9289,1/27/2024,3,766.582
9290,1/27/2024,4,774.515
9291,1/27/2024,5,672.045
9292,1/27/2024,6,577.24
9293,1/27/2024,7,562.851
9294,1/27/2024,8,524.76
9295,1/27/2024,9,452.213
9296,1/27/2024,10,409.019
9297,1/27/2024,11,423.852
9298,1/27/2024,12,568.596
9299,1/27/2024,13,901.879
9300,1/27/2024,14,1400.115
9301,1/27/2024,15,1824.316
9302,1/27/2024,16,2292.582
9303,1/27/2024,17,2939.134
9304,1/27/2024,18,3699.459
9305,1/27/2024,19,4339.429
9306,1/27/2024,20,4824.99
9307,1/27/2024,21,5212.666
9308,1/27/2024,22,5598.896
9309,1/27/2024,23,5983.182
9310,1/27/2024,24,6213.56
9311,1/28/2024,1,7179.373
9312,1/28/2024,2,7442.147
9313,1/28/2024,3,7575.919
9314,1/28/2024,4,7548.216
9315,1/28/2024,5,7462.073
9316,1/28/2024,6,7381.499
9317,1/28/2024,7,7183.6
9318,1/28/2024,8,6913.815
9319,1/28/2024,9,6619.673
9320,1/28/2024,10,6381.794
9321,1/28/2024,11,6116.851
9322,1/28/2024,12,5804.673
9323,1/28/2024,13,5518.273
9324,1/28/2024,14,5282.641
9325,1/28/2024,15,5117.198
9326,1/28/2024,16,4936.926
9327,1/28/2024,17,4664.977
9328,1/28/2024,18,4369.755
9329,1/28/2024,19,4184.054
9330,1/28/2024,20,3901.945
9331,1/28/2024,21,3649.652
9332,1/28/2024,22,3524.615
9333,1/28/2024,23,3459.077
9334,1/28/2024,24,3388.11
9335,1/29/2024,1,3084.766
9336,1/29/2024,2,3033.545
9337,1/29/2024,3,2995.878
9338,1/29/2024,4,2986.857
9339,1/29/2024,5,2893.529
9340,1/29/2024,6,2772.347
9341,1/29/2024,7,2655.862
9342,1/29/2024,8,2538.958
9343,1/29/2024,9,2394.295
9344,1/29/2024,10,2294.799
9345,1/29/2024,11,2280.192
9346,1/29/2024,12,2367.343
9347,1/29/2024,13,2511.804
9348,1/29/2024,14,2690.6
9349,1/29/2024,15,2900.311
9350,1/29/2024,16,3144.778
9351,1/29/2024,17,3519.222
9352,1/29/2024,18,4083.118
9353,1/29/2024,19,4681.949
9354,1/29/2024,20,5067.228
9355,1/29/2024,21,5297.649
9356,1/29/2024,22,5321.033
9357,1/29/2024,23,5154.994
9358,1/29/2024,24,4946.331
9359,1/30/2024,1,5164.283
9360,1/30/2024,2,4777.405
9361,1/30/2024,3,4436.143
9362,1/30/2024,4,4184.776
9363,1/30/2024,5,3938.587
9364,1/30/2024,6,3746.757
9365,1/30/2024,7,3625.478
9366,1/30/2024,8,3481.778
9367,1/30/2024,9,3236.477
9368,1/30/2024,10,3039.056
9369,1/30/2024,11,3014.835
9370,1/30/2024,12,3132.297
9371,1/30/2024,13,3272.418
9372,1/30/2024,14,3402.719
9373,1/30/2024,15,3469.961
9374,1/30/2024,16,3524.444
9375,1/30/2024,17,3615.993
9376,1/30/2024,18,3698.908
9377,1/30/2024,19,3679.058
9378,1/30/2024,20,3515.311
9379,1/30/2024,21,3309.805
9380,1/30/2024,22,3117.381
9381,1/30/2024,23,2860.671
9382,1/30/2024,24,2681.642
9383,1/31/2024,1,2115.517
9384,1/31/2024,2,1879.391
9385,1/31/2024,3,1692.139
9386,1/31/2024,4,1531.559
9387,1/31/2024,5,1294.357
9388,1/31/2024,6,1068.042
9389,1/31/2024,7,899.496
9390,1/31/2024,8,753.347
9391,1/31/2024,9,581.084
9392,1/31/2024,10,461.644
9393,1/31/2024,11,468.356
9394,1/31/2024,12,681.745
9395,1/31/2024,13,997.944
9396,1/31/2024,14,1289.441
9397,1/31/2024,15,1572.041
9398,1/31/2024,16,1874.999
9399,1/31/2024,17,2330.594
9400,1/31/2024,18,3082.24
9401,1/31/2024,19,3930.033
9402,1/31/2024,20,4663.351
9403,1/31/2024,21,5225.536
9404,1/31/2024,22,5599.991
9405,1/31/2024,23,5837.693
9406,1/31/2024,24,6013.826
9407,2/1/2024,1,6686.879
9408,2/1/2024,2,6586.909
9409,2/1/2024,3,6436.757
9410,2/1/2024,4,6296.986
9411,2/1/2024,5,6256.792
9412,2/1/2024,6,6287.882
9413,2/1/2024,7,6146.247
9414,2/1/2024,8,5752.282
9415,2/1/2024,9,5088.281
9416,2/1/2024,10,4003.468
9417,2/1/2024,11,3062.898
9418,2/1/2024,12,2769.597
9419,2/1/2024,13,2628.18
9420,2/1/2024,14,2384.369
9421,2/1/2024,15,2027.969
9422,2/1/2024,16,1760.251
9423,2/1/2024,17,1733.623
9424,2/1/2024,18,1879.4
9425,2/1/2024,19,2078.284
9426,2/1/2024,20,2375.374
9427,2/1/2024,21,2749.025
9428,2/1/2024,22,3137.132
9429,2/1/2024,23,3335.066
9430,2/1/2024,24,3434.895
9431,2/2/2024,1,4201.088
9432,2/2/2024,2,4005.303
9433,2/2/2024,3,3789.477
9434,2/2/2024,4,3627.601
9435,2/2/2024,5,3445.961
9436,2/2/2024,6,3319.376
9437,2/2/2024,7,3268.693
9438,2/2/2024,8,3164.802
9439,2/2/2024,9,3051.59
9440,2/2/2024,10,3055.244
9441,2/2/2024,11,2981.963
9442,2/2/2024,12,2834.948
9443,2/2/2024,13,2671.617
9444,2/2/2024,14,2582.574
9445,2/2/2024,15,2568.56
9446,2/2/2024,16,2567.94
9447,2/2/2024,17,2592.233
9448,2/2/2024,18,2781.582
9449,2/2/2024,19,3096.043
9450,2/2/2024,20,3425.699
9451,2/2/2024,21,3571.454
9452,2/2/2024,22,3544.235
9453,2/2/2024,23,3473.547
9454,2/2/2024,24,3391.202
9455,2/3/2024,1,3640.308
9456,2/3/2024,2,3501.478
9457,2/3/2024,3,3349.21
9458,2/3/2024,4,3176.467
9459,2/3/2024,5,2976.335
9460,2/3/2024,6,2830.944
9461,2/3/2024,7,2827.412
9462,2/3/2024,8,2907.81
9463,2/3/2024,9,2575.655
9464,2/3/2024,10,2038.03
9465,2/3/2024,11,1789.959
9466,2/3/2024,12,1692.689
9467,2/3/2024,13,1611.03
9468,2/3/2024,14,1603.535
9469,2/3/2024,15,1713.089
9470,2/3/2024,16,1954.563
9471,2/3/2024,17,2408.927
9472,2/3/2024,18,3136.524
9473,2/3/2024,19,3891.882
9474,2/3/2024,20,4383.158
9475,2/3/2024,21,4584.622
9476,2/3/2024,22,4561.911
9477,2/3/2024,23,4426.049
9478,2/3/2024,24,4244.179
9479,2/4/2024,1,4613.254
9480,2/4/2024,2,4282.703
9481,2/4/2024,3,3959.101
9482,2/4/2024,4,3654.649
9483,2/4/2024,5,3330.425
9484,2/4/2024,6,3131.012
9485,2/4/2024,7,3122.677
9486,2/4/2024,8,3197.553
9487,2/4/2024,9,2818.941
9488,2/4/2024,10,2077.302
9489,2/4/2024,11,1674.408
9490,2/4/2024,12,1581.534
9491,2/4/2024,13,1651.033
9492,2/4/2024,14,1951.136
9493,2/4/2024,15,2373.2
9494,2/4/2024,16,2829.078
9495,2/4/2024,17,3354.732
9496,2/4/2024,18,4002.705
9497,2/4/2024,19,4487.631
9498,2/4/2024,20,4612.307
9499,2/4/2024,21,4545.291
9500,2/4/2024,22,4384.642
9501,2/4/2024,23,4098.858
9502,2/4/2024,24,3778.87
9503,2/5/2024,1,3588.032
9504,2/5/2024,2,3305.985
9505,2/5/2024,3,3007.315
9506,2/5/2024,4,2715.661
9507,2/5/2024,5,2514.97
9508,2/5/2024,6,2362.934
9509,2/5/2024,7,2151.846
9510,2/5/2024,8,1857.409
9511,2/5/2024,9,1328.205
9512,2/5/2024,10,808.549
9513,2/5/2024,11,570.564
9514,2/5/2024,12,502.867
9515,2/5/2024,13,545.336
9516,2/5/2024,14,716.458
9517,2/5/2024,15,955.625
9518,2/5/2024,16,1208.246
9519,2/5/2024,17,1540.158
9520,2/5/2024,18,1977.427
9521,2/5/2024,19,2251.709
9522,2/5/2024,20,2339.472
9523,2/5/2024,21,2257.099
9524,2/5/2024,22,2066.666
9525,2/5/2024,23,1850.403
9526,2/5/2024,24,1687.358
9527,2/6/2024,1,1519.087
9528,2/6/2024,2,1418.026
9529,2/6/2024,3,1316.205
9530,2/6/2024,4,1183.132
9531,2/6/2024,5,1000.978
9532,2/6/2024,6,851.463
9533,2/6/2024,7,742.225
9534,2/6/2024,8,611.86
9535,2/6/2024,9,439.872
9536,2/6/2024,10,334.412
9537,2/6/2024,11,286.878
9538,2/6/2024,12,269.549
9539,2/6/2024,13,274.718
9540,2/6/2024,14,299.523
9541,2/6/2024,15,328.013
9542,2/6/2024,16,341.684
9543,2/6/2024,17,422.357
9544,2/6/2024,18,569.265
9545,2/6/2024,19,844.517
9546,2/6/2024,20,1171.176
9547,2/6/2024,21,1416.427
9548,2/6/2024,22,1725.392
9549,2/6/2024,23,2121.487
9550,2/6/2024,24,2469.295
9551,2/7/2024,1,3188.264
9552,2/7/2024,2,3026.136
9553,2/7/2024,3,2776.217
9554,2/7/2024,4,2515.489
9555,2/7/2024,5,2298.125
9556,2/7/2024,6,2123.559
9557,2/7/2024,7,2020.817
9558,2/7/2024,8,2020.942
9559,2/7/2024,9,2020.846
9560,2/7/2024,10,1704.48
9561,2/7/2024,11,1339.508
9562,2/7/2024,12,1345.0
9563,2/7/2024,13,1457.396
9564,2/7/2024,14,1557.281
9565,2/7/2024,15,1729.263
9566,2/7/2024,16,2190.786
9567,2/7/2024,17,3004.281
9568,2/7/2024,18,3999.692
9569,2/7/2024,19,4928.129
9570,2/7/2024,20,5542.14
9571,2/7/2024,21,5940.431
9572,2/7/2024,22,6191.565
9573,2/7/2024,23,6379.784
9574,2/7/2024,24,6550.878
9575,2/8/2024,1,6634.635
9576,2/8/2024,2,6669.105
9577,2/8/2024,3,6654.683
9578,2/8/2024,4,6639.456
9579,2/8/2024,5,6624.521
9580,2/8/2024,6,6716.659
9581,2/8/2024,7,6832.236
9582,2/8/2024,8,6889.194
9583,2/8/2024,9,6852.651
9584,2/8/2024,10,6725.046
9585,2/8/2024,11,6646.827
9586,2/8/2024,12,6763.793
9587,2/8/2024,13,6839.176
9588,2/8/2024,14,6817.504
9589,2/8/2024,15,6895.25
9590,2/8/2024,16,7053.381
9591,2/8/2024,17,7266.183
9592,2/8/2024,18,7502.132
9593,2/8/2024,19,7731.701
9594,2/8/2024,20,7847.889
9595,2/8/2024,21,7898.947
9596,2/8/2024,22,7953.474
9597,2/8/2024,23,8010.165
9598,2/8/2024,24,8096.885
9599,2/9/2024,1,7800.163
9600,2/9/2024,2,7551.444
9601,2/9/2024,3,7239.725
9602,2/9/2024,4,6885.398
9603,2/9/2024,5,6521.429
9604,2/9/2024,6,6261.967
9605,2/9/2024,7,6093.77
9606,2/9/2024,8,5826.405
9607,2/9/2024,9,5229.521
9608,2/9/2024,10,4742.792
9609,2/9/2024,11,4726.838
9610,2/9/2024,12,4915.317
9611,2/9/2024,13,4995.13
9612,2/9/2024,14,4912.923
9613,2/9/2024,15,4585.764
9614,2/9/2024,16,3860.534
9615,2/9/2024,17,3143.159
9616,2/9/2024,18,2865.763
9617,2/9/2024,19,3050.778
9618,2/9/2024,20,3516.106
9619,2/9/2024,21,4054.887
9620,2/9/2024,22,4604.405
9621,2/9/2024,23,4966.054
9622,2/9/2024,24,5000.257
9623,2/10/2024,1,3763.429
9624,2/10/2024,2,3715.031
9625,2/10/2024,3,3782.733
9626,2/10/2024,4,3824.472
9627,2/10/2024,5,3890.864
9628,2/10/2024,6,3941.161
9629,2/10/2024,7,3806.374
9630,2/10/2024,8,3472.674
9631,2/10/2024,9,3083.74
9632,2/10/2024,10,2850.192
9633,2/10/2024,11,2717.216
9634,2/10/2024,12,2671.101
9635,2/10/2024,13,2870.448
9636,2/10/2024,14,3048.101
9637,2/10/2024,15,3024.96
9638,2/10/2024,16,3003.71
9639,2/10/2024,17,3026.508
9640,2/10/2024,18,3018.581
9641,2/10/2024,19,3059.862
9642,2/10/2024,20,3096.65
9643,2/10/2024,21,2949.282
9644,2/10/2024,22,2659.578
9645,2/10/2024,23,2373.897
9646,2/10/2024,24,2155.558
9647,2/11/2024,1,1859.157
9648,2/11/2024,2,1675.414
9649,2/11/2024,3,1493.763
9650,2/11/2024,4,1344.22
9651,2/11/2024,5,1224.74
9652,2/11/2024,6,1160.989
9653,2/11/2024,7,1061.495
9654,2/11/2024,8,881.395
9655,2/11/2024,9,622.57
9656,2/11/2024,10,394.095
9657,2/11/2024,11,271.701
9658,2/11/2024,12,209.452
9659,2/11/2024,13,214.419
9660,2/11/2024,14,230.727
9661,2/11/2024,15,264.425
9662,2/11/2024,16,343.081
9663,2/11/2024,17,448.337
9664,2/11/2024,18,574.11
9665,2/11/2024,19,699.375
9666,2/11/2024,20,771.023
9667,2/11/2024,21,772.3
9668,2/11/2024,23,686.851
9669,2/11/2024,24,672.421
9670,2/12/2024,1,717.61
9671,2/12/2024,2,687.107
9672,2/12/2024,3,673.707
9673,2/12/2024,4,714.458
9674,2/12/2024,5,756.902
9675,2/12/2024,6,855.943
9676,2/12/2024,7,954.877
9677,2/12/2024,8,918.923
9678,2/12/2024,9,760.052
9679,2/12/2024,10,710.466
9680,2/12/2024,11,809.221
9681,2/12/2024,12,935.071
9682,2/12/2024,13,1089.143
9683,2/12/2024,14,1374.197
9684,2/12/2024,15,1821.327
9685,2/12/2024,16,2397.318
9686,2/12/2024,17,3059.762
9687,2/12/2024,18,3872.417
9688,2/12/2024,19,4500.009
9689,2/12/2024,20,4905.505
9690,2/12/2024,21,5168.433
9691,2/12/2024,22,5282.697
9692,2/12/2024,23,5352.394
9693,2/12/2024,24,5396.649
9694,2/13/2024,1,5079.546
9695,2/13/2024,2,4940.966
9696,2/13/2024,3,4769.664
9697,2/13/2024,4,4561.281
9698,2/13/2024,5,4270.316
9699,2/13/2024,6,3982.897
9700,2/13/2024,7,3708.038
9701,2/13/2024,8,3340.848
9702,2/13/2024,9,2877.41
9703,2/13/2024,10,2647.459
9704,2/13/2024,11,2714.139
9705,2/13/2024,12,2892.891
9706,2/13/2024,13,3147.837
9707,2/13/2024,14,3403.672
9708,2/13/2024,15,3570.209
9709,2/13/2024,16,3481.463
9710,2/13/2024,17,3143.092
9711,2/13/2024,18,2805.433
9712,2/13/2024,19,2672.938
9713,2/13/2024,20,2601.439
9714,2/13/2024,21,2530.287
9715,2/13/2024,22,2591.23
9716,2/13/2024,24,2994.035
